ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_dia
7791290791749,Limpieza,Cuidado de la ropa,Jabón en polvo,"¡Descubre el secreto para tener tu ropa impecable con el nuevo Jabón en Polvo ALA lavado a Mano con bicarbonato! Con su nueva fórmula mejorada y con agente blanqueador, este jabón en polvo alcanza la limpieza de tus prendas con profundidad. Disfruta de una limpieza profunda que elimina hasta las manchas más difíciles, como el aceite de cocina, la salsa de tomate o el helado de chocolate. Gracias al poder del bicarbonato y su agente blanqueador, tus prendas quedarán impecables, incluso en ciclos cortos de lavado y con agua fría. ¡La tecnología que poseen estos jabones para ropa ayudan a combatir el mal olor, garantizando que tus prendas no solo estén limpias, sino también frescas! Desde el sudor hasta los olores más persistentes, como el humo o los olores de baño, este producto para lavar tu ropa eliminara eficazmente todos los rastros de mal olor, dejando una fragancia duradera por mucho tiempo. 1 de cada 2 argentinos elige ALA para lavar sus prendas porque es imbatible contra las manchas!",ALA,https://ardiaprod.vteximg.com.br/arquivos/ids/375062/Jabon-En-Polvo-Ala-Lavado-A-Mano-Con-Bicarbonato-800-Gr-_1.jpg?v=639181502607000000,Jabon En Polvo Ala Lavado A Mano Con Bicarbonato 800 Gr.
7790416012591,Perfumería,Cuidado Personal,Manos y pies,,CUTEX,https://ardiaprod.vteximg.com.br/arquivos/ids/374633/Quitesmalte-Removedor-Experto-Acetona-Aceite-de-Damasco-y-Lino-Cutex-100-Gr-_1.jpg?v=639173121441630000,Quitesmalte Removedor Experto Acetona Aceite de Damasco y Lino Cutex 100 Gr.
7509552844047,Perfumería,Cuidado Personal,Limpieza facial,,GARNIER,https://ardiaprod.vteximg.com.br/arquivos/ids/337776/Crema-Aclarante-Express-Garnier-Skin-Active-50-Ml-_1.jpg?v=638670880637670000,Crema Aclarante Express Garnier Skin Active 50 Ml.
7798140251712,Perfumería,Cuidado Personal,Cremas corporales,"Goicoechea Reafirmante con Tonifyer fórmula mejorada con Carnitina  Sinefrina y Elastina especialmente diseñada para incrementar la firmeza y elasticidad de la piel.

BENEFICIOS:
-FIRMEZA: Especialmente diseñada para incrementar la firmeza y tonicidad  de la piel.
-ALIVIO: Alivia las piernas incluso en zonas con várices
-FÓRMULA: Su fórmula mejorada con Carnitina  Sinefrina y Elastina
-ACCIÓN: Mejora el aspecto de la piel en zonas con flacidez y várices, mientras relaja las piernas",GOICOECHEA,https://ardiaprod.vteximg.com.br/arquivos/ids/372285/Crema-Corporal-Goicoechea-Reafirmante-Tonifyer-200-Ml-_1.jpg?v=639161631022200000,Crema Corporal Goicoechea Reafirmante Tonifyer 200 Ml.
8445291478923,Mascotas,Gatos,Alimento Seco para gatos,,GATI,https://ardiaprod.vteximg.com.br/arquivos/ids/359700/Alimento-Para-Gato-Adulto-Carne---Pollo-500-Gr-_1.jpg?v=638962043245330000,Alimento Para Gato Adulto Carne & Pollo 500 Gr.
7790895648687,Bebidas,Jugos e Isotónicas,Isotónicas y Energizantes,"La bebida deportiva completa, con ION 4, que aporta los 4 electrolitos que perdes al transpirar: sodio, potasio, calcio, magnesio. El POWER que tu rutina necesita.
 Powerade, hidratador oficial de la Selección Argentina.",POWERADE,https://ardiaprod.vteximg.com.br/arquivos/ids/364206/Bebida-Isotonica-Powerade-Uva-500-Ml-_1.jpg?v=639047812260870000,Bebida Isotonica Powerade Uva 500 Ml.
7790240017069,Bebidas,Bodega,Vino Blanco,,ALARIS,https://ardiaprod.vteximg.com.br/arquivos/ids/311523/Vino-Blanco-Trapiche-Alaris-Sauvignon-Blanc-750-ml-_1.jpg?v=638599387631370000,Vino Blanco Trapiche Alaris Sauvignon Blanc 750 ml.
7702425808058,Perfumería,Protección femenina,Tampones,"Con sistema Gira y Abri
Blue Protection: barrera protectora de fibras absorventes que te dan más seguridad
Diseño único y femenino: para que solo vos sepas que llevás en tu cartera
Cubierta Suave para una inserción mas cómoda",KOTEX,https://ardiaprod.vteximg.com.br/arquivos/ids/326295/Tampones-Kotex-Super-x-12-Ud-_1.jpg?v=638893996590370000,Tampones Kotex Super x 12 Ud.
7500435224604,Perfumería,Máquinas de afeitar,Espumas,"La nueva espuma de afeitar Gillette Foamy te ofrece una protección superior contra la irritación causado por el afeitado. Su fórmula con abundante espuma y textura cremosa y protectora facilitan el deslizamiento de la afeitadora brindandote una afeitado al ras y confortable. Para usarla solo debes agitar el envase, aplicar en la zona, afeitar, enjuagar con agua, ¡y listo!.  La espuma Gillette Foamy  te ofrece una experiencia incríble al afeitarte gracias a su nueva fragancia. Probá usarla con las máquina de afeitar Gillette Mach3 para una mejor experiencia de afeitado.",GILLETTE,https://ardiaprod.vteximg.com.br/arquivos/ids/368323/Espuma-de-Afeitar-Gillette-Foamy-con-Textura-Cremosa-y-Abundante-322-Ml-_1.jpg?v=639129663237470000,Espuma de Afeitar Gillette Foamy con Textura Cremosa y Abundante 322 Ml.
7793360105944,Almacén,Conservas,Tomates y Salsas,,LA CAMPAGNOLA,https://ardiaprod.vteximg.com.br/arquivos/ids/348225/Tomate-Cubeteado-La-Campagnola-340-Gr-_1.jpg?v=638930246924470000,Tomate Cubeteado La Campagnola 340 Gr.
7791290796454,Limpieza,Cuidado de la ropa,Jabón líquido,"¡Descubrí la revolución en limpieza con el nuevo Jabón Líquido Concentrado Skip Frescura Activa! Olvidate de los lavados eternos. Skip te ofrece la mejor tecnología diseñada para limpiar y cuidar tu ropa, incluso en ciclos cortos de lavado. Su fórmula cuenta con activos concentrados de limpieza de acción rápida que eliminan la suciedad y el mal olor, ideal para ropa deportiva!

También remueve la suciedad invisible, dejando menos residuos en tu ropa para que, los ciclos cortos se vuelvan aún mejores.

Su fórmula concentrada rinde 20 lavados. Trasvasá el sachet a la botella de Skip Frescura Activa y dosificá directo sin necesidad de diluir. Llená una tapita para tener un lavado.

Con Skip Frescura Activa, tu ropa estará impecable, ¡incluso en ciclos de 15 minutos!  Descubrí el único jabón líquido concentrado diseñado para ciclos cortos de lavado. ¡Con nueva tecnología que combate el mal olor! Su nueva fórmula tiene activos concentrados de limpieza de acción rápida que eliminan la suciedad y el mal olor. Con Skip Frescura Activa, lo rápido ahora es mejor: ¡prendas limpias y cuidadas incluso en ciclos de 15 minutos! Skip Frescura Activa combate el mal olor. ¡ideal para la ropa de gimnasio y deportiva! Su fórmula concentrada rinde 20 lavados. Trasvasá el sachet a la botella de Skip Frescura Activa y dosificá directo sin necesidad de diluir. Llená una tapita para tener un lavado. Skip para ciclos cortos remueven la suciedad invisible de tus prendas, sin dejar residuos.",SKIP,https://ardiaprod.vteximg.com.br/arquivos/ids/359433/Jabon-Liquido-Concentrado-Skip-Para-Ciclo-Corto-Frescura-Activa-Doypack-800-Ml-_1.jpg?v=638955135850900000,Jabon Liquido Concentrado Skip Para Ciclo Corto Frescura Activa Doypack 800 Ml.
7898337980699,Almacén,Panadería,Panes,,NOLY,https://ardiaprod.vteximg.com.br/arquivos/ids/352983/Pan-De-Ajo-Tradicional-Noly-300-Gr-_1.jpg?v=638869610542500000,Pan De Ajo Tradicional Noly 300 Gr.
7791728242577,Bebidas,Bodega,Vino Rosado,,SANTA JULIA,https://ardiaprod.vteximg.com.br/arquivos/ids/373808/Vino-Rosado-Organico-Santa-Julia-en-lata-269-Ml-_1.jpg?v=639168575660170000,Vino Rosado Orgánico Santa Julia en lata 269 Ml.
7791293050508,Perfumería,Cuidado del pelo,Tratamientos,,TRESEMME,https://ardiaprod.vteximg.com.br/arquivos/ids/307542/Crema-Para-Peinar-Antifrizz-Tresemme-300-Ml-_1.jpg?v=638599331515530000,Crema Para Peinar Antifrizz Tresemme 300 Ml.
7792180142009,Almacén,Aceites y Aderezos,Mayonesa,,CAÑUELAS,https://ardiaprod.vteximg.com.br/arquivos/ids/357111/Mayonesa-Cañuelas-500-Gr-_1.jpg?v=638921445267930000,Mayonesa Cañuelas 500 Gr.
7791293049700,Perfumería,Cuidado Personal,Desodorantes Masculinos,,PATRICHS,https://ardiaprod.vteximg.com.br/arquivos/ids/328977/Desodorante-Aerosol-Grand-Prix-Patrichs-230-Ml-_1.jpg?v=638599629893100000,Desodorante Aerosol Grand Prix Patrichs 230 Ml.
7790787960668,Frescos,Lácteos,Mantecas y margarinas,,ILOLAY,https://ardiaprod.vteximg.com.br/arquivos/ids/354152/Manteca-Ilolay-200-Gr-_1.jpg?v=638917442249030000,Manteca Ilolay 200 Gr.
7790740000448,Perfumería,Cuidado del pelo,Shampoo,,PLUSBELLE,https://ardiaprod.vteximg.com.br/arquivos/ids/362553/Plusbelle-Esencia-Shampoo-Restauracion-970-Ml-_1.jpg?v=639003521189330000,Plusbelle Esencia Shampoo Restauracion 970 Ml.
7898337980774,Almacén,Panadería,Panes,,NOLY,https://ardiaprod.vteximg.com.br/arquivos/ids/352981/Pan-De-Ajo-Picante-Noly-300-Gr-_1.jpg?v=638869610510730000,Pan De Ajo Picante Noly 300 Gr.
7509552902327,Perfumería,Cuidado del pelo,Shampoo,"¿Cabello deshidratado o pesado? ¡Hidrátalo con el nuevo shampoo Elvive Hidra Rellenador con Ácido Hialurónico! Tu pelo intensamente hidratado, ligero y brillante. #ElviveHialurónico
Empezá tu rutina con el Shampoo Hidra Rellenador Elvive Hidra Hialurónico. Su fórmula con Ácido Hialurónico y efecto Anti-Sal, recarga la fibra para una transformación instantánea. Hidratación intensa hasta por 72 hrs.
- Cabello intensamente hidratado y limpio por más tiempo.
- Cabello suave, ligero y brillante.

Modo de uso

Aplicar sobre el cabello húmedo. Masajear suavemente y enjuagar. Enseguida, utilizar el Acondicionador Hidra Rellenador. Para un cabello más hidratado, utilizar los otros productos de la línea ELVIVE HIDRA HIALURÓNICO. Evítese el contacto con los ojos y en caso de ocurrir, enjuage inmediatamente. Manténgase fuera del alcance de los niños. Si observa alguna reacción desfavorable, suspenda su uso.",ELVIVE,https://ardiaprod.vteximg.com.br/arquivos/ids/333129/Shampoo-Elvive-Hidra-Hialuronico-400-Ml-_1.jpg?v=638936502137330000,Shampoo Elvive Hidra Hialuronico 400 Ml.
7891150055780,Perfumería,Cuidado Bucal,Pastas de dientes,,CLOSE UP,https://ardiaprod.vteximg.com.br/arquivos/ids/338790/Pasta-Dental-Close-Up-Proteccion-Anticaries-70-Gr-_1.jpg?v=638681480584800000,Pasta Dental Close Up Protección Anticaries 70 Gr.
7793253003807,Limpieza,Limpiadores,Lavandinas,"La lavandina en Gel + Limpiador Ayudín elimina el 99,9% de virus y bacterias, limpia y desinfecta cada superficie. Es ideal para uso directo.",AYUDIN,https://ardiaprod.vteximg.com.br/arquivos/ids/323620/Lavandina-en-Gel-Ayudin-Citrica-700-Ml-_1.jpg?v=638599558236830000,Lavandina en Gel Ayudín Cítrica 700 Ml.
7501054542896,Perfumería,Farmacia,Apósitos,"Los Apósitos adhesivos Curitas Frozen II son apropiados para cualquier tipo de heridas pequeñas. Además, protegen la herida de la suciedad y bacterias al mismo tiempo que la sella por completo. Las vendas se remueven fácilmente y no causan dolor al retirarse. Su material es suave para la piel. Ideales para niños y adecuados para todo tipo de piel.

BENEFICIOS
- Fáciles de remover
- Material suave para la piel
- Protegen la herida de la suciedad y bacterias
- Sellan la herida 
- Adecuados para todo tipo de piel

MODO DE USO 
1) Limpiar la herida, y con cuidado retirá cualquier objeto externo, suciedad o polvo que pudiera tener.
2) Secar bien la herida
3) Colocar el Apósito adhesivo Frozen II Curitas sin estirarlo y evitando dejar pliegues.
4) Al intercambiar los apósitos, se recomienda utilizar Pomada para heridas Curitas y así favorecer el proceso de cicatrización.",CURITAS,https://ardiaprod.vteximg.com.br/arquivos/ids/322836/Apositos-Adhesivos Frozen-II-Para-Niños-Curitas-x-20-Ud-_1.jpg?v=638878425622470000,Apósitos Adhesivos Frozen II Para Niños Curitas x 20 Ud.
7790580148973,Desayuno,Para untar,Mermeladas,,BC,https://ardiaprod.vteximg.com.br/arquivos/ids/356601/Mermelada-Frutos-R-Bc-390-Gr-_1.jpg?v=638912806669800000,Mermelada Frutos R Bc 390 Gr.
7798334803642,Almacén,Aceites y Aderezos,Ketchup,,KANSAS,https://ardiaprod.vteximg.com.br/arquivos/ids/352723/Salsa-Ketchup-Kansas-295-Gr-_1.jpg?v=638863555853370000,Salsa Ketchup Kansas 295 Gr.
7793253003647,Limpieza,Limpiadores,Limpiadores de piso,,POETT,https://ardiaprod.vteximg.com.br/arquivos/ids/310979/Limpiador-Poett-Liquido-Fragancia-Primavera-900-Ml-_1.jpg?v=638599380509130000,Limpiador Poett Líquido Fragancia Primavera 900 Ml.
8445290067623,Mascotas,Gatos,Alimento Seco para gatos,,CAT CHOW,https://ardiaprod.vteximg.com.br/arquivos/ids/359698/Alimento-Para-Gatos-Adulto-Pescado-y-Pollo-Cat-Chow-8-Kg-_1.jpg?v=638962043219270000,Alimento Para Gatos Adulto Pescado y Pollo Cat Chow 8 Kg.
8445290926722,Mascotas,Perros,Alimento,,DOG CHOW,https://ardiaprod.vteximg.com.br/arquivos/ids/318894/Adulto-Alta-Proteina-Dog-Chow-x-1-Kg-_1.jpg?v=638599496119430000,Adulto Alta Proteina Dog Chow x 1 Kg.
7891035000683,Limpieza,Limpiadores,Multiusos,,LYSOL,https://ardiaprod.vteximg.com.br/arquivos/ids/329006/Toallitas-Superficies-Brisa-Lysol-36-Ud-_1.jpg?v=638599630315470000,Toallitas Superficies Brisa Lysol 36 Ud.
7790520993120,Limpieza,Limpiadores,Limpiadores de piso,,ECHO TRADICIONAL,https://ardiaprod.vteximg.com.br/arquivos/ids/361669/Limpiador-De-Piso-Echo-800-Ml-_1.jpg?v=638981919316970000,Limpiador De Piso Echo 800 Ml.
7500435229814,Perfumería,Cuidado del pelo,Acondicionadores,"¿Tu pelo necesita un detox?Probá el Acondicionador Pantene Detox: Limpia - Purifica. Hidrata el pelo sin sensación pesada.Su nueva fórmula con Aloe Vera, Extracto de Perla y Pro-Vitamina B5 penetra en tu pelo para eliminar impurezas delicadamente de raíz a puntas.

Acondicionador Hidratante

Hidrata el pelo sin sensación pesada",PANTENE,https://ardiaprod.vteximg.com.br/arquivos/ids/329036/Acondicionador-Pantene-Detox-Limpia--Purifica-400-Ml-_1.jpg?v=638599630762230000,Acondicionador Pantene Detox Limpia - Purifica 400 Ml.
7790070431905,Almacén,Golosinas y Alfajores,"Turrones, obleas y confitados",,GALLO,https://ardiaprod.vteximg.com.br/arquivos/ids/333216/Oblea-de-Arroz-Gallo-Chocobar-20-Gr-_1.jpg?v=638620966153700000,Oblea de Arroz Gallo Chocobar 20 Gr.
7792710000090,Desayuno,Infusiones y Endulzantes,Yerba mate,,AMANDA,https://ardiaprod.vteximg.com.br/arquivos/ids/312930/Yerba-Mate-Amanda-Especial-500-Gr-_1.jpg?v=638599407411070000,Yerba Mate Amanda Especial 500 Gr.
7790040142503,Desayuno,Galletitas y Cereales,Cereales,,FORMIS,https://ardiaprod.vteximg.com.br/arquivos/ids/355062/Cereal-Frutal-Formi-145-Gr-_1.jpg?v=638893885510630000,Cereal Frutal Formi 145 Gr.
7791293050003,Perfumería,Cuidado del pelo,Acondicionadores,,TRESEMME,https://ardiaprod.vteximg.com.br/arquivos/ids/312552/Acondicionador-Cauterizacion-Reparadora-Tresemme-250-Ml-_1.jpg?v=638599402102900000,Acondicionador Cauterizacion Reparadora Tresemme 250 Ml.
7791293048055,Perfumería,Jabones,Jabones en barra,,LUX,https://ardiaprod.vteximg.com.br/arquivos/ids/307904/Jabon-Tocador-Bromelia-90Gr-Lux-3-Ud-_1.jpg?v=638599336060030000,Jabon Tocador Bromelia 90Gr Lux 3 Ud.
7790895642456,Bebidas,Gaseosas,Lima limón,,SPRITE,https://ardiaprod.vteximg.com.br/arquivos/ids/372335/Gaseosa-Lata-Lima-Limon-Sprite-220-Ml-_1.jpg?v=639163357938300000,Gaseosa Lata Lima Limon Sprite 220 Ml.
7622300835620,Almacén,Golosinas y Alfajores,Alfajores,"¿Te tentaste?  Disfrutá del más rico Alfajor Milka donde prefieras. Gestos tiernos hay muchos, pero si los compartimos, habría muchísimos más. #LaTernuraNosUne",MILKA,https://ardiaprod.vteximg.com.br/arquivos/ids/314610/Alfajor-Triple-Milka-Oreo-61-Gr-_1.jpg?v=638827525670130000,Alfajor Triple Milka Oreo 61 Gr.
7790639003895,Bebidas,Gaseosas,Tónica,,CUNNINGTON,https://ardiaprod.vteximg.com.br/arquivos/ids/332109/Gaseosa-Tonica-Suave-Cunnington-150-Lt-_1.jpg?v=638616524789130000,"Gaseosa Tonica Suave Cunnington 1,50 Lt."
70942306805,Perfumería,Cuidado Bucal,Hilo dental y accesorios,,GUM,https://ardiaprod.vteximg.com.br/arquivos/ids/354640/Hilo-Dental-Flosser-Gum-Con-Mango-x-20-Ud-_1.jpg?v=638885152241200000,Hilo Dental Flosser Gum Con Mango x 20 Ud.
7509552923162,Perfumería,Cuidado del pelo,Tratamientos,,FRUCTIS,https://ardiaprod.vteximg.com.br/arquivos/ids/329645/Crema-Para-Peinar-Fructis-Liso-Coco-200-Ml-_1.jpg?v=638599638475800000,Crema Para Peinar Fructis Liso Coco 200 Ml.
7798360590134,Almacén,Panadería,Pan de Hamburguesa y Pancho,,REY ORO,https://ardiaprod.vteximg.com.br/arquivos/ids/373894/Pan-De-Viena-Rey-Oro-Con-Papa-Semillas-De-Sesamo-300-Gr--4-Ud-_1.jpg?v=639168576701000000,Pan De Viena Rey Oro Con Papa Semillas De Sésamo 300 Gr. 4 Ud.
7891129521513,Electro Hogar,Heladeras y Freezers,Heladeras,Certificado de Seguridad Eléctrica:  DC-E-W2-346.1 IRAM - Instituto Argentino de Normalizacion y Certificación. Heladera Whirlpool No Frost Inverter de 462 litros,WHIRLPOOL,https://ardiaprod.vteximg.com.br/arquivos/ids/195818/image-80fe1dbab6bd48b4a32d0b40813d7845.jpg?v=637541836423530000,Heladera Whirlpool No Frost Inverter de 462 litros
7790580716707,Desayuno,Galletitas y Cereales,Galletitas saladas,,SALADIX,https://ardiaprod.vteximg.com.br/arquivos/ids/351045/Snack-Saladix-Jamon-100-Gr-_1.jpg?v=638835908255430000,Snack Saladix Jamon 100 Gr.
7790199604198,Almacén,Repostería,Premezclas dulces,,MORIXE,https://ardiaprod.vteximg.com.br/arquivos/ids/306799/Bizcochuelo-Chocolate-Morixe-540-Gr-_1.jpg?v=638599321900300000,Bizcochuelo Chocolate Morixe 540 Gr.
7793008018759,Perfumería,Cuidado Personal,Cremas corporales,"Fórmula de rápida absorción, con humectante 100% de origen natural que preserva la elasticidad y vitalidad de la piel.
Con aceite de almendras y manteca de Karité, rica en vitamina F que contribuye a la regeneración de la piel.",VILLENEUVE,https://ardiaprod.vteximg.com.br/arquivos/ids/366062/Crema-Corporal-Extra-Seca-Vn-250-Ml-_1.jpg?v=639083007555100000,Crema Corporal Extra Seca Vn 250 Ml.
